brand_id	tier	demographic	series_index	series_topic	book_index	status	epub_path	locale
stillness_press	flagship	josei	3	sleep	5	planned		en_US
stillness_press	flagship	josei	4	grief	1	planned		en_US
stillness_press	flagship	josei	4	grief	2	planned		en_US
stillness_press	flagship	josei	4	grief	3	planned		en_US
stillness_press	flagship	josei	4	grief	4	planned		en_US
stillness_press	flagship	josei	4	grief	5	planned		en_US
stillness_press	flagship	josei	5	trauma_recovery	1	planned		en_US
stillness_press	flagship	josei	5	trauma_recovery	2	planned		en_US
stillness_press	flagship	josei	5	trauma_recovery	3	planned		en_US
stillness_press	flagship	josei	5	trauma_recovery	4	planned		en_US
stillness_press	flagship	josei	5	trauma_recovery	5	planned		en_US
stoic_edge_battle	niche	seinen	1	courage	1	planned		en_US
stoic_edge_battle	niche	seinen	1	courage	2	planned		en_US
stoic_edge_battle	niche	seinen	1	courage	3	planned		en_US
stoic_edge_battle	niche	seinen	1	courage	4	planned		en_US
stoic_edge_battle	niche	seinen	1	courage	5	planned		en_US
stoic_edge_battle	niche	seinen	2	grief	1	planned		en_US
stoic_edge_battle	niche	seinen	2	grief	2	planned		en_US
stoic_edge_battle	niche	seinen	2	grief	3	planned		en_US
stoic_edge_battle	niche	seinen	2	grief	4	planned		en_US
stoic_edge_battle	niche	seinen	2	grief	5	planned		en_US
stoic_edge_battle	niche	seinen	3	self_worth	1	planned		en_US
stoic_edge_battle	niche	seinen	3	self_worth	2	planned		en_US
stoic_edge_battle	niche	seinen	3	self_worth	3	planned		en_US
stoic_edge_battle	niche	seinen	3	self_worth	4	planned		en_US
stoic_edge_battle	niche	seinen	3	self_worth	5	planned		en_US
stoic_edge_battle	niche	seinen	4	shame	1	planned		en_US
stoic_edge_battle	niche	seinen	4	shame	2	planned		en_US
stoic_edge_battle	niche	seinen	4	shame	3	planned		en_US
stoic_edge_battle	niche	seinen	4	shame	4	planned		en_US
stoic_edge_battle	niche	seinen	4	shame	5	planned		en_US
stoic_edge_battle	niche	seinen	5	courage	1	planned		en_US
stoic_edge_battle	niche	seinen	5	courage	2	planned		en_US
stoic_edge_battle	niche	seinen	5	courage	3	planned		en_US
stoic_edge_battle	niche	seinen	5	courage	4	planned		en_US
stoic_edge_battle	niche	seinen	5	courage	5	planned		en_US
trauma_path_healing	niche	josei	1	grief	1	planned		en_US
trauma_path_healing	niche	josei	1	grief	2	planned		en_US
trauma_path_healing	niche	josei	1	grief	3	planned		en_US
trauma_path_healing	niche	josei	1	grief	4	planned		en_US
trauma_path_healing	niche	josei	1	grief	5	planned		en_US
trauma_path_healing	niche	josei	2	trauma_recovery	1	planned		en_US
trauma_path_healing	niche	josei	2	trauma_recovery	2	planned		en_US
trauma_path_healing	niche	josei	2	trauma_recovery	3	planned		en_US
trauma_path_healing	niche	josei	2	trauma_recovery	4	planned		en_US
trauma_path_healing	niche	josei	2	trauma_recovery	5	planned		en_US
trauma_path_healing	niche	josei	3	somatic_healing	1	planned		en_US
trauma_path_healing	niche	josei	3	somatic_healing	2	planned		en_US
trauma_path_healing	niche	josei	3	somatic_healing	3	planned		en_US
trauma_path_healing	niche	josei	3	somatic_healing	4	planned		en_US
trauma_path_healing	niche	josei	3	somatic_healing	5	planned		en_US
trauma_path_healing	niche	josei	4	shame	1	planned		en_US
trauma_path_healing	niche	josei	4	shame	2	planned		en_US
trauma_path_healing	niche	josei	4	shame	3	planned		en_US
trauma_path_healing	niche	josei	4	shame	4	planned		en_US
trauma_path_healing	niche	josei	4	shame	5	planned		en_US
trauma_path_healing	niche	josei	5	grief	1	planned		en_US
trauma_path_healing	niche	josei	5	grief	2	planned		en_US
trauma_path_healing	niche	josei	5	grief	3	planned		en_US
trauma_path_healing	niche	josei	5	grief	4	planned		en_US
trauma_path_healing	niche	josei	5	grief	5	planned		en_US
warrior_calm_cultivation	niche	shonen	1	burnout	1	planned		en_US
warrior_calm_cultivation	niche	shonen	1	burnout	2	planned		en_US
warrior_calm_cultivation	niche	shonen	1	burnout	3	planned		en_US
warrior_calm_cultivation	niche	shonen	1	burnout	4	planned		en_US
warrior_calm_cultivation	niche	shonen	1	burnout	5	planned		en_US
warrior_calm_cultivation	niche	shonen	2	courage	1	planned		en_US
warrior_calm_cultivation	niche	shonen	2	courage	2	planned		en_US
warrior_calm_cultivation	niche	shonen	2	courage	3	planned		en_US
warrior_calm_cultivation	niche	shonen	2	courage	4	planned		en_US
warrior_calm_cultivation	niche	shonen	2	courage	5	planned		en_US
warrior_calm_cultivation	niche	shonen	3	somatic_healing	1	planned		en_US
warrior_calm_cultivation	niche	shonen	3	somatic_healing	2	planned		en_US
warrior_calm_cultivation	niche	shonen	3	somatic_healing	3	planned		en_US
warrior_calm_cultivation	niche	shonen	3	somatic_healing	4	planned		en_US
warrior_calm_cultivation	niche	shonen	3	somatic_healing	5	planned		en_US
warrior_calm_cultivation	niche	shonen	4	burnout	1	planned		en_US
warrior_calm_cultivation	niche	shonen	4	burnout	2	planned		en_US
warrior_calm_cultivation	niche	shonen	4	burnout	3	planned		en_US
warrior_calm_cultivation	niche	shonen	4	burnout	4	planned		en_US
warrior_calm_cultivation	niche	shonen	4	burnout	5	planned		en_US
warrior_calm_cultivation	niche	shonen	5	burnout	1	planned		en_US
warrior_calm_cultivation	niche	shonen	5	burnout	2	planned		en_US
warrior_calm_cultivation	niche	shonen	5	burnout	3	planned		en_US
warrior_calm_cultivation	niche	shonen	5	burnout	4	planned		en_US
warrior_calm_cultivation	niche	shonen	5	burnout	5	planned		en_US
