brand_id	teacher_id	asset_type	locale	path	exists	size_bytes	is_real_image	last_mtime	source_pipeline	series_id	notes
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_school_zh_tw_01/lora_refs/front_portrait.png	yes	1523940	yes	2026-05-05T03:17:47Z	manga_catalog_seed	stillness_press_school_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_school_zh_tw_01/lora_refs/full_body_pose.png	yes	1229111	yes	2026-05-05T03:18:46Z	manga_catalog_seed	stillness_press_school_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_school_zh_tw_01/lora_refs/three_quarter_view.png	yes	1507577	yes	2026-05-05T03:17:56Z	manga_catalog_seed	stillness_press_school_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_school_zh_tw_01/lora_refs/profile_view.png	yes	1298374	yes	2026-05-05T03:18:06Z	manga_catalog_seed	stillness_press_school_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_school_zh_tw_01/lora_refs/expression_gentle_smile.png	yes	1276414	yes	2026-05-05T03:18:29Z	manga_catalog_seed	stillness_press_school_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_school_zh_tw_01/lora_refs/expression_contemplative.png	yes	1364319	yes	2026-05-05T03:18:21Z	manga_catalog_seed	stillness_press_school_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_school_zh_tw_01/lora_refs/expression_series_emotion.png	yes	1177930	yes	2026-05-05T03:18:37Z	manga_catalog_seed	stillness_press_school_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_school_zh_tw_01/lora_refs/body_partial_feet.png	yes	607192	yes	2026-05-05T03:19:01Z	manga_catalog_seed	stillness_press_school_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_protagonist	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/main_character.png	yes	1087110	yes	2026-05-02T21:28:31Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_panel	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/main_character_v1_archived.png	yes	893809	yes	2026-04-28T04:18:18Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_panel	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/cover.png	yes	2592614	yes	2026-05-04T08:32:16Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/lora_refs/body_partial_hands.png	yes	1336221	yes	2026-05-05T01:21:32Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/lora_refs/expression_neutral.png	yes	1463050	yes	2026-05-05T01:20:36Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/lora_refs/front_portrait.png	yes	1376565	yes	2026-05-05T01:19:38Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/lora_refs/full_body_pose.png	yes	638554	yes	2026-05-05T01:21:21Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/lora_refs/three_quarter_view.png	yes	1113263	yes	2026-05-05T01:19:46Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/lora_refs/profile_view.png	yes	1197976	yes	2026-05-05T01:20:17Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/lora_refs/expression_gentle_smile.png	yes	1149792	yes	2026-05-05T01:20:58Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/lora_refs/expression_contemplative.png	yes	677420	yes	2026-05-05T01:20:46Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/lora_refs/expression_series_emotion.png	yes	1314637	yes	2026-05-05T01:21:06Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_04/lora_refs/body_partial_feet.png	yes	1192488	yes	2026-05-05T01:21:47Z	manga_catalog_seed	stillness_jp_04	Manga catalog asset (series-bound)
stillness_press		manga_protagonist	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/main_character.png	yes	1273075	yes	2026-05-02T21:28:23Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_panel	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/main_character_v1_archived.png	yes	1016812	yes	2026-04-24T12:14:35Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_panel	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/cover.png	yes	2364465	yes	2026-05-04T08:31:37Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/lora_refs/body_partial_hands.png	yes	1114364	yes	2026-04-24T12:15:17Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/lora_refs/expression_neutral.png	yes	961017	yes	2026-04-24T12:14:51Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/lora_refs/front_portrait.png	yes	1016812	yes	2026-04-24T12:14:35Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/lora_refs/full_body_pose.png	yes	1201223	yes	2026-04-24T12:15:12Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/lora_refs/three_quarter_view.png	yes	1022131	yes	2026-04-24T12:14:39Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/lora_refs/profile_view.png	yes	1161931	yes	2026-04-24T12:14:44Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/lora_refs/expression_gentle_smile.png	yes	993407	yes	2026-04-24T12:15:00Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/lora_refs/expression_contemplative.png	yes	1111717	yes	2026-04-24T12:14:56Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/lora_refs/expression_series_emotion.png	yes	1394874	yes	2026-04-24T12:15:05Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_jp_03/lora_refs/body_partial_feet.png	yes	1178342	yes	2026-04-24T12:15:22Z	manga_catalog_seed	stillness_jp_03	Manga catalog asset (series-bound)
stillness_press		manga_protagonist	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/main_character.png	yes	1171269	yes	2026-05-02T22:57:23Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_panel	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/cover.png	yes	2667439	yes	2026-05-04T09:04:22Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/lora_refs/body_partial_hands.png	yes	1720313	yes	2026-05-05T02:27:42Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/lora_refs/expression_neutral.png	yes	1428011	yes	2026-05-05T02:26:40Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/lora_refs/front_portrait.png	yes	1153143	yes	2026-05-05T02:26:02Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/lora_refs/full_body_pose.png	yes	829752	yes	2026-05-05T02:27:26Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/lora_refs/three_quarter_view.png	yes	1466361	yes	2026-05-05T02:26:15Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/lora_refs/profile_view.png	yes	1397395	yes	2026-05-05T02:26:29Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/lora_refs/expression_gentle_smile.png	yes	1255566	yes	2026-05-05T02:26:57Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/lora_refs/expression_contemplative.png	yes	1450209	yes	2026-05-05T02:26:50Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/lora_refs/expression_series_emotion.png	yes	1376213	yes	2026-05-05T02:27:07Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_essay_jp_01/lora_refs/body_partial_feet.png	yes	1589486	yes	2026-05-05T02:28:14Z	manga_catalog_seed	stillness_press_essay_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_protagonist	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/main_character.png	yes	1039919	yes	2026-05-02T22:57:31Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_panel	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/cover.png	yes	1080865	yes	2026-05-04T09:33:15Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/lora_refs/body_partial_hands.png	yes	1692981	yes	2026-05-05T03:14:54Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/lora_refs/expression_neutral.png	yes	1217576	yes	2026-05-05T03:14:12Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/lora_refs/front_portrait.png	yes	1378228	yes	2026-05-05T03:13:49Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/lora_refs/full_body_pose.png	yes	1343937	yes	2026-05-05T03:14:43Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/lora_refs/three_quarter_view.png	yes	1287459	yes	2026-05-05T03:13:57Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/lora_refs/profile_view.png	yes	1244215	yes	2026-05-05T03:14:04Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/lora_refs/expression_gentle_smile.png	yes	1563371	yes	2026-05-05T03:14:28Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/lora_refs/expression_contemplative.png	yes	1419956	yes	2026-05-05T03:14:20Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/lora_refs/expression_series_emotion.png	yes	1495067	yes	2026-05-05T03:14:35Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	ja_JP	assets/manga_catalog/stillness_press/stillness_press_school_jp_01/lora_refs/body_partial_feet.png	yes	970988	yes	2026-05-05T03:15:01Z	manga_catalog_seed	stillness_press_school_jp_01	Manga catalog asset (series-bound)
stillness_press		manga_protagonist	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/main_character.png	yes	1168762	yes	2026-05-03T18:04:11Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_panel	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/cover.png	yes	2453743	yes	2026-05-04T09:06:32Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/lora_refs/body_partial_hands.png	yes	1758816	yes	2026-05-05T02:44:57Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/lora_refs/expression_neutral.png	yes	1316238	yes	2026-05-05T02:44:16Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/lora_refs/front_portrait.png	yes	1407641	yes	2026-05-05T02:42:33Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/lora_refs/full_body_pose.png	yes	1429059	yes	2026-05-05T02:44:48Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/lora_refs/three_quarter_view.png	yes	1388267	yes	2026-05-05T02:42:46Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/lora_refs/profile_view.png	yes	1278549	yes	2026-05-05T02:44:08Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/lora_refs/expression_gentle_smile.png	yes	1557048	yes	2026-05-05T02:44:32Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/lora_refs/expression_contemplative.png	yes	1637868	yes	2026-05-05T02:44:24Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/lora_refs/expression_series_emotion.png	yes	1395162	yes	2026-05-05T02:44:40Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	zh_TW	assets/manga_catalog/stillness_press/stillness_press_essay_zh_tw_01/lora_refs/body_partial_feet.png	yes	1135540	yes	2026-05-05T02:45:06Z	manga_catalog_seed	stillness_press_essay_zh_tw_01	Manga catalog asset (series-bound)
stillness_press		manga_protagonist	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/main_character.png	yes	861818	yes	2026-04-24T18:28:40Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_panel	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/cover.png	yes	1883338	yes	2026-05-04T08:50:19Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/lora_refs/body_partial_hands.png	yes	1212833	yes	2026-04-24T18:29:22Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/lora_refs/expression_neutral.png	yes	1231553	yes	2026-04-24T18:28:55Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/lora_refs/front_portrait.png	yes	861818	yes	2026-04-24T18:28:40Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/lora_refs/full_body_pose.png	yes	754932	yes	2026-04-24T18:29:17Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/lora_refs/three_quarter_view.png	yes	861008	yes	2026-04-24T18:28:45Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/lora_refs/profile_view.png	yes	782574	yes	2026-04-24T18:28:50Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/lora_refs/expression_gentle_smile.png	yes	1023148	yes	2026-04-24T18:29:05Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/lora_refs/expression_contemplative.png	yes	781308	yes	2026-04-24T18:29:00Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/lora_refs/expression_series_emotion.png	yes	834299	yes	2026-04-24T18:29:10Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press__ahjan__gen_z_professionals__sleep_anxiety/lora_refs/body_partial_feet.png	yes	806808	yes	2026-04-24T18:29:27Z	manga_catalog_seed	stillness_press__ahjan__gen_z_professionals__sleep_anxiety	Manga catalog asset (series-bound)
stillness_press		manga_protagonist	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/main_character.png	yes	1417561	yes	2026-05-03T08:08:15Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_panel	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/cover.png	yes	1855577	yes	2026-05-04T09:15:50Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/lora_refs/body_partial_hands.png	yes	1475155	yes	2026-05-05T01:40:27Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/lora_refs/expression_neutral.png	yes	1196303	yes	2026-05-05T01:39:26Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/lora_refs/front_portrait.png	yes	847191	yes	2026-05-05T01:38:46Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/lora_refs/full_body_pose.png	yes	824725	yes	2026-05-05T01:40:13Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/lora_refs/three_quarter_view.png	yes	861002	yes	2026-05-05T01:39:00Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/lora_refs/profile_view.png	yes	690757	yes	2026-05-05T01:39:11Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/lora_refs/expression_gentle_smile.png	yes	1140717	yes	2026-05-05T01:39:51Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/lora_refs/expression_contemplative.png	yes	1470984	yes	2026-05-05T01:39:37Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/lora_refs/expression_series_emotion.png	yes	1166851	yes	2026-05-05T01:40:02Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_04/lora_refs/body_partial_feet.png	yes	705337	yes	2026-05-05T01:40:38Z	manga_catalog_seed	stillness_press_healing_en_us_04	Manga catalog asset (series-bound)
stillness_press		manga_protagonist	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/main_character.png	yes	1150006	yes	2026-05-03T08:09:12Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_panel	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/cover.png	yes	2745351	yes	2026-05-04T08:58:56Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/lora_refs/body_partial_hands.png	yes	1125820	yes	2026-05-05T02:01:57Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/lora_refs/expression_neutral.png	yes	1436268	yes	2026-05-05T02:00:51Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/lora_refs/front_portrait.png	yes	1475314	yes	2026-05-05T02:00:17Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/lora_refs/full_body_pose.png	yes	600717	yes	2026-05-05T02:01:46Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/lora_refs/three_quarter_view.png	yes	1221894	yes	2026-05-05T02:00:25Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/lora_refs/profile_view.png	yes	697517	yes	2026-05-05T02:00:37Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/lora_refs/expression_gentle_smile.png	yes	1252326	yes	2026-05-05T02:01:15Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/lora_refs/expression_contemplative.png	yes	1014499	yes	2026-05-05T02:01:03Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/lora_refs/expression_series_emotion.png	yes	1060663	yes	2026-05-05T02:01:29Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_lora_ref	en_US	assets/manga_catalog/stillness_press/stillness_press_comedy_en_us_01/lora_refs/body_partial_feet.png	yes	584097	yes	2026-05-05T02:02:09Z	manga_catalog_seed	stillness_press_comedy_en_us_01	Manga catalog asset (series-bound)
stillness_press		manga_protagonist	en_US	assets/manga_catalog/stillness_press/stillness_press_healing_en_us_03/main_character.png	yes	1553997	yes	2026-05-03T08:08:10Z	manga_catalog_seed	stillness_press_healing_en_us_03	Manga catalog asset (series-bound)
