Discovered 456 arc files across 12 personas.
  [ 578/1000] book_0577 FAIL  8.7s  0w  gen_x_sandwich/financial_anxiety/overwhelm/F006
  [ 579/1000] book_0578 FAIL  8.8s  0w  tech_finance_burnout/compassion_fatigue/overwhelm/F006
  [ 580/1000] book_0579 FAIL  4.8s  0w  gen_alpha_students/financial_anxiety/overwhelm/F006
  [ 581/1000] book_0580 FAIL  5.1s  0w  healthcare_rns/anxiety/watcher/F006
  [ 582/1000] book_0582 FAIL  2.4s  0w  working_parents/social_anxiety/false_alarm/F006
  [ 583/1000] book_0581 FAIL  4.4s  0w  working_parents/grief/grief/F006
  [ 584/1000] book_0583 FAIL  3.9s  0w  working_parents/anxiety/spiral/F006
  [ 585/1000] book_0584 FAIL  3.7s  0w  millennial_women_professionals/sleep_anxiety/false_alarm/F006
  [ 586/1000] book_0586 FAIL  3.8s  0w  gen_x_sandwich/financial_anxiety/shame/F006
  [ 587/1000] book_0585 FAIL  3.9s  0w  working_parents/courage/shame/F006
  [ 588/1000] book_0587 FAIL  4.0s  0w  healthcare_rns/boundaries/shame/F006
  [ 589/1000] book_0588 FAIL  3.5s  0w  millennial_women_professionals/somatic_healing/watcher/F006
  [ 590/1000] book_0590 FAIL  3.2s  0w  first_responders/financial_stress/overwhelm/F006
  [ 591/1000] book_0589 FAIL  3.2s  0w  healthcare_rns/depression/overwhelm/F006
  [ 592/1000] book_0591 FAIL  1.7s  0w  working_parents/overthinking/false_alarm/F006
  [ 593/1000] book_0594 FAIL  2.0s  0w  entrepreneurs/overthinking/watcher/F006
  [ 594/1000] book_0592 FAIL  3.6s  0w  gen_x_sandwich/boundaries/shame/F006
  [ 595/1000] book_0593 FAIL  3.8s  0w  entrepreneurs/sleep_anxiety/false_alarm/F006
  [ 596/1000] book_0595 FAIL  3.9s  0w  healthcare_rns/depression/grief/F006
  [ 597/1000] book_0596 FAIL  4.3s  0w  gen_z_professionals/anxiety/grief/F006
  [ 598/1000] book_0597 FAIL  3.4s  0w  healthcare_rns/boundaries/shame/F006
  [ 599/1000] book_0598 FAIL  3.3s  0w  gen_alpha_students/financial_anxiety/overwhelm/F006
  [ 600/1000] book_0599 OK  4.3s  5333w  nyc_executives/self_worth/shame/F006
  [ 601/1000] book_0602 FAIL  2.2s  0w  working_parents/social_anxiety/comparison/F006
  [ 602/1000] book_0600 FAIL  4.2s  0w  first_responders/anxiety/false_alarm/F006
  [ 603/1000] book_0601 FAIL  4.1s  0w  millennial_women_professionals/compassion_fatigue/grief/F006
  [ 604/1000] book_0606 FAIL  1.4s  0w  working_parents/burnout/watcher/F006
  [ 605/1000] book_0603 FAIL  3.2s  0w  corporate_managers/boundaries/comparison/F006
  [ 606/1000] book_0604 FAIL  3.2s  0w  healthcare_rns/boundaries/false_alarm/F006
  [ 607/1000] book_0605 FAIL  3.0s  0w  working_parents/grief/watcher/F006
  [ 608/1000] book_0607 FAIL  2.7s  0w  healthcare_rns/burnout/grief/F006
  [ 609/1000] book_0608 FAIL  3.7s  0w  gen_x_sandwich/financial_stress/spiral/F006
  [ 610/1000] book_0609 FAIL  3.5s  0w  healthcare_rns/grief/watcher/F006
  [ 611/1000] book_0611 FAIL  1.7s  0w  tech_finance_burnout/social_anxiety/comparison/F006
  [ 612/1000] book_0610 FAIL  2.9s  0w  first_responders/courage/false_alarm/F006
  [ 613/1000] book_0614 FAIL  1.3s  0w  working_parents/overthinking/spiral/F006
  [ 614/1000] book_0612 FAIL  2.3s  0w  corporate_managers/financial_anxiety/spiral/F006
  [ 615/1000] book_0613 FAIL  2.4s  0w  millennial_women_professionals/courage/spiral/F006
  [ 616/1000] book_0615 FAIL  2.4s  0w  first_responders/boundaries/false_alarm/F006
  [ 617/1000] book_0616 FAIL  1.6s  0w  gen_z_professionals/social_anxiety/false_alarm/F006
  [ 618/1000] book_0620 FAIL  1.5s  0w  gen_alpha_students/burnout/grief/F006
  [ 619/1000] book_0617 FAIL  2.6s  0w  gen_z_professionals/financial_stress/overwhelm/F006
  [ 620/1000] book_0618 FAIL  2.5s  0w  millennial_women_professionals/self_worth/shame/F006
  [ 621/1000] book_0619 FAIL  3.1s  0w  gen_z_professionals/anxiety/overwhelm/F006
  [ 622/1000] book_0621 FAIL  3.2s  0w  gen_x_sandwich/self_worth/shame/F006
  [ 623/1000] book_0622 FAIL  3.2s  0w  healthcare_rns/courage/spiral/F006
  [ 624/1000] book_0623 FAIL  3.5s  0w  gen_alpha_students/depression/watcher/F006
  [ 625/1000] book_0624 FAIL  3.8s  0w  corporate_managers/sleep_anxiety/spiral/F006
  [ 626/1000] book_0626 FAIL  2.5s  0w  millennial_women_professionals/social_anxiety/false_alarm/F006
  [ 627/1000] book_0625 FAIL  4.5s  0w  tech_finance_burnout/financial_anxiety/shame/F006
  [ 628/1000] book_0628 FAIL  2.9s  0w  gen_x_sandwich/social_anxiety/shame/F006
  [ 629/1000] book_0627 FAIL  4.2s  0w  working_parents/compassion_fatigue/watcher/F006
  [ 630/1000] book_0629 FAIL  4.2s  0w  corporate_managers/somatic_healing/overwhelm/F006
  [ 631/1000] book_0632 FAIL  2.5s  0w  first_responders/compassion_fatigue/overwhelm/F006
  [ 632/1000] book_0630 FAIL  4.4s  0w  gen_x_sandwich/anxiety/grief/F006
  [ 633/1000] book_0634 FAIL  2.1s  0w  millennial_women_professionals/overthinking/false_alarm/F006
  [ 634/1000] book_0631 OK  5.5s  5911w  gen_z_professionals/anxiety/spiral/F006
  [ 635/1000] book_0633 FAIL  4.0s  0w  tech_finance_burnout/boundaries/comparison/F006
  [ 636/1000] book_0635 FAIL  2.7s  0w  working_parents/burnout/grief/F006
  [ 637/1000] book_0637 FAIL  2.7s  0w  tech_finance_burnout/burnout/overwhelm/F006
  [ 638/1000] book_0636 FAIL  5.0s  0w  corporate_managers/depression/overwhelm/F006
  [ 639/1000] book_0639 FAIL  3.9s  0w  nyc_executives/boundaries/shame/F006
  [ 640/1000] book_0638 FAIL  5.5s  0w  entrepreneurs/financial_anxiety/overwhelm/F006
  [ 641/1000] book_0640 FAIL  4.3s  0w  healthcare_rns/financial_stress/spiral/F006
  [ 642/1000] book_0641 FAIL  2.7s  0w  first_responders/social_anxiety/comparison/F006
  [ 643/1000] book_0643 FAIL  1.6s  0w  gen_z_professionals/burnout/overwhelm/F006
  [ 644/1000] book_0644 FAIL  1.4s  0w  entrepreneurs/social_anxiety/shame/F006
  [ 645/1000] book_0642 FAIL  3.3s  0w  tech_finance_burnout/compassion_fatigue/watcher/F006
  [ 646/1000] book_0646 FAIL  1.9s  0w  healthcare_rns/financial_anxiety/overwhelm/F006
  [ 647/1000] book_0645 FAIL  2.9s  0w  first_responders/imposter_syndrome/shame/F006
  [ 648/1000] book_0647 FAIL  2.0s  0w  healthcare_rns/burnout/overwhelm/F006
  [ 649/1000] book_0648 FAIL  3.0s  0w  healthcare_rns/anxiety/watcher/F006
  [ 650/1000] book_0649 FAIL  2.4s  0w  entrepreneurs/boundaries/comparison/F006
  [ 651/1000] book_0650 FAIL  2.2s  0w  corporate_managers/compassion_fatigue/overwhelm/F006
  [ 652/1000] book_0651 FAIL  2.3s  0w  millennial_women_professionals/depression/grief/F006
  [ 653/1000] book_0652 FAIL  2.5s  0w  gen_z_professionals/financial_anxiety/overwhelm/F006
  [ 654/1000] book_0653 FAIL  2.4s  0w  gen_z_professionals/overthinking/spiral/F006
  [ 655/1000] book_0654 FAIL  2.6s  0w  corporate_managers/grief/watcher/F006
  [ 656/1000] book_0655 FAIL  3.3s  0w  millennial_women_professionals/depression/grief/F006
  [ 657/1000] book_0656 FAIL  2.3s  0w  working_parents/burnout/watcher/F006
  [ 658/1000] book_0657 FAIL  3.5s  0w  gen_z_professionals/courage/shame/F006
  [ 659/1000] book_0658 FAIL  3.5s  0w  millennial_women_professionals/financial_anxiety/overwhelm/F006
  [ 660/1000] book_0659 FAIL  3.2s  0w  gen_alpha_students/courage/false_alarm/F006
  [ 661/1000] book_0660 FAIL  3.3s  0w  tech_finance_burnout/sleep_anxiety/spiral/F006
  [ 662/1000] book_0661 FAIL  3.6s  0w  entrepreneurs/financial_stress/spiral/F006
  [ 663/1000] book_0662 FAIL  3.5s  0w  tech_finance_burnout/financial_stress/spiral/F006
  [ 664/1000] book_0663 FAIL  3.7s  0w  entrepreneurs/depression/watcher/F006
  [ 665/1000] book_0664 FAIL  4.3s  0w  working_parents/anxiety/shame/F006
  [ 666/1000] book_0665 FAIL  3.6s  0w  gen_alpha_students/somatic_healing/watcher/F006
  [ 667/1000] book_0666 FAIL  3.6s  0w  entrepreneurs/grief/watcher/F006
  [ 668/1000] book_0667 FAIL  3.2s  0w  gen_alpha_students/compassion_fatigue/grief/F006
  [ 669/1000] book_0668 FAIL  2.7s  0w  gen_alpha_students/courage/false_alarm/F006
  [ 670/1000] book_0669 FAIL  2.7s  0w  gen_alpha_students/boundaries/shame/F006
  [ 671/1000] book_0670 FAIL  2.7s  0w  gen_alpha_students/financial_anxiety/spiral/F006
  [ 672/1000] book_0671 FAIL  2.9s  0w  tech_finance_burnout/somatic_healing/overwhelm/F006
  [ 673/1000] book_0672 FAIL  3.5s  0w  gen_z_professionals/financial_stress/spiral/F006
  [ 674/1000] book_0673 FAIL  2.6s  0w  corporate_managers/burnout/watcher/F006
  [ 675/1000] book_0674 FAIL  2.5s  0w  entrepreneurs/overthinking/watcher/F006
  [ 676/1000] book_0675 FAIL  4.6s  0w  tech_finance_burnout/anxiety/comparison/F006
  [ 677/1000] book_0676 FAIL  3.7s  0w  tech_finance_burnout/somatic_healing/watcher/F006
  [ 678/1000] book_0677 FAIL  3.6s  0w  gen_z_professionals/self_worth/comparison/F006
  [ 679/1000] book_0678 FAIL  3.6s  0w  tech_finance_burnout/self_worth/shame/F006
  [ 680/1000] book_0681 FAIL  3.0s  0w  gen_alpha_students/burnout/watcher/F006
  [ 681/1000] book_0680 FAIL  4.2s  0w  entrepreneurs/financial_anxiety/shame/F006
  [ 682/1000] book_0679 FAIL  4.5s  0w  corporate_managers/anxiety/false_alarm/F006
  [ 683/1000] book_0682 FAIL  4.0s  0w  gen_x_sandwich/sleep_anxiety/overwhelm/F006
  [ 684/1000] book_0684 FAIL  2.6s  0w  corporate_managers/overthinking/watcher/F006
  [ 685/1000] book_0685 FAIL  2.9s  0w  working_parents/burnout/overwhelm/F006
  [ 686/1000] book_0683 FAIL  4.2s  0w  millennial_women_professionals/compassion_fatigue/watcher/F006
  [ 687/1000] book_0686 FAIL  3.2s  0w  millennial_women_professionals/burnout/watcher/F006
  [ 688/1000] book_0687 FAIL  2.8s  0w  first_responders/social_anxiety/false_alarm/F006
  [ 689/1000] book_0689 FAIL  2.3s  0w  gen_z_professionals/social_anxiety/comparison/F006
  [ 690/1000] book_0688 FAIL  3.2s  0w  first_responders/imposter_syndrome/shame/F006
  [ 691/1000] book_0690 FAIL  3.0s  0w  millennial_women_professionals/boundaries/false_alarm/F006
  [ 692/1000] book_0693 FAIL  1.5s  0w  first_responders/overthinking/false_alarm/F006
  [ 693/1000] book_0692 FAIL  2.4s  0w  healthcare_rns/compassion_fatigue/grief/F006
  [ 694/1000] book_0694 FAIL  1.6s  0w  healthcare_rns/financial_anxiety/spiral/F006
  [ 695/1000] book_0691 FAIL  2.6s  0w  millennial_women_professionals/anxiety/comparison/F006
  [ 696/1000] book_0697 FAIL  2.5s  0w  gen_z_professionals/social_anxiety/comparison/F006
  [ 697/1000] book_0695 FAIL  3.1s  0w  gen_z_professionals/anxiety/watcher/F006
  [ 698/1000] book_0696 FAIL  3.3s  0w  entrepreneurs/sleep_anxiety/spiral/F006
  [ 699/1000] book_0698 FAIL  3.6s  0w  millennial_women_professionals/financial_stress/spiral/F006
  [ 700/1000] book_0699 FAIL  2.2s  0w  entrepreneurs/boundaries/shame/F006
  [ 701/1000] book_0700 FAIL  2.2s  0w  gen_alpha_students/compassion_fatigue/overwhelm/F006
  [ 702/1000] book_0701 FAIL  2.1s  0w  gen_alpha_students/sleep_anxiety/spiral/F006
  [ 703/1000] book_0702 FAIL  2.6s  0w  gen_alpha_students/courage/false_alarm/F006
  [ 704/1000] book_0704 FAIL  1.7s  0w  gen_x_sandwich/social_anxiety/false_alarm/F006
  [ 705/1000] book_0703 FAIL  2.6s  0w  gen_x_sandwich/imposter_syndrome/shame/F006
  [ 706/1000] book_0705 FAIL  3.0s  0w  working_parents/anxiety/overwhelm/F006
  [ 707/1000] book_0706 FAIL  2.2s  0w  gen_x_sandwich/compassion_fatigue/watcher/F006
  [ 708/1000] book_0707 FAIL  2.5s  0w  tech_finance_burnout/grief/grief/F006
  [ 709/1000] book_0708 FAIL  3.1s  0w  gen_alpha_students/somatic_healing/overwhelm/F006
  [ 710/1000] book_0710 FAIL  2.1s  0w  first_responders/burnout/grief/F006
  [ 711/1000] book_0709 FAIL  3.0s  0w  gen_alpha_students/self_worth/shame/F006
  [ 712/1000] book_0712 FAIL  1.4s  0w  healthcare_rns/imposter_syndrome/shame/F006
  [ 713/1000] book_0711 FAIL  2.8s  0w  working_parents/compassion_fatigue/overwhelm/F006
  [ 714/1000] book_0713 FAIL  2.9s  0w  healthcare_rns/courage/shame/F006
  [ 715/1000] book_0716 FAIL  2.0s  0w  entrepreneurs/burnout/grief/F006
  [ 716/1000] book_0714 FAIL  2.9s  0w  entrepreneurs/compassion_fatigue/watcher/F006
  [ 717/1000] book_0715 FAIL  3.1s  0w  tech_finance_burnout/imposter_syndrome/shame/F006
  [ 718/1000] book_0718 FAIL  1.8s  0w  healthcare_rns/overthinking/watcher/F006
  [ 719/1000] book_0719 FAIL  1.6s  0w  gen_alpha_students/burnout/grief/F006
  [ 720/1000] book_0717 FAIL  2.9s  0w  millennial_women_professionals/financial_stress/shame/F006
  [ 721/1000] book_0720 FAIL  1.6s  0w  tech_finance_burnout/burnout/watcher/F006
  [ 722/1000] book_0721 FAIL  2.6s  0w  entrepreneurs/self_worth/shame/F006
  [ 723/1000] book_0722 FAIL  2.6s  0w  gen_z_professionals/overthinking/spiral/F006
  [ 724/1000] book_0724 FAIL  2.6s  0w  entrepreneurs/depression/grief/F006
  [ 725/1000] book_0723 FAIL  2.9s  0w  gen_x_sandwich/anxiety/comparison/F006
  [ 726/1000] book_0727 FAIL  1.1s  0w  gen_alpha_students/overthinking/false_alarm/F006
  [ 727/1000] book_0726 FAIL  1.7s  0w  first_responders/financial_anxiety/overwhelm/F006
  [ 728/1000] book_0725 FAIL  2.2s  0w  millennial_women_professionals/anxiety/grief/F006
  [ 729/1000] book_0728 FAIL  1.5s  0w  corporate_managers/burnout/overwhelm/F003
  [ 730/1000] book_0729 FAIL  0.9s  0w  millennial_women_professionals/overthinking/false_alarm/F006
  [ 731/1000] book_0733 FAIL  1.1s  0w  entrepreneurs/social_anxiety/comparison/F006
  [ 732/1000] book_0730 FAIL  1.8s  0w  gen_x_sandwich/boundaries/false_alarm/F006
  [ 733/1000] book_0731 FAIL  1.7s  0w  entrepreneurs/grief/grief/F006
  [ 734/1000] book_0732 FAIL  1.7s  0w  corporate_managers/courage/shame/F006
  [ 735/1000] book_0737 FAIL  1.0s  0w  corporate_managers/burnout/overwhelm/F006
  [ 736/1000] book_0734 FAIL  1.6s  0w  corporate_managers/courage/shame/F006
  [ 737/1000] book_0735 FAIL  1.8s  0w  corporate_managers/compassion_fatigue/watcher/F006
  [ 738/1000] book_0736 FAIL  1.8s  0w  gen_alpha_students/self_worth/shame/F006
  [ 739/1000] book_0741 FAIL  1.1s  0w  working_parents/social_anxiety/shame/F006
  [ 740/1000] book_0738 FAIL  2.0s  0w  gen_x_sandwich/financial_stress/overwhelm/F006
  [ 741/1000] book_0740 FAIL  2.0s  0w  corporate_managers/grief/watcher/F006
  [ 742/1000] book_0742 FAIL  1.4s  0w  healthcare_rns/sleep_anxiety/overwhelm/F006
  [ 743/1000] book_0739 OK  3.6s  10561w  gen_alpha_students/anxiety/grief/F006
  [ 744/1000] book_0743 FAIL  2.3s  0w  working_parents/anxiety/false_alarm/F006
  [ 745/1000] book_0744 FAIL  1.9s  0w  tech_finance_burnout/boundaries/shame/F006
  [ 746/1000] book_0745 FAIL  1.6s  0w  millennial_women_professionals/financial_anxiety/spiral/F006
  [ 747/1000] book_0748 FAIL  1.0s  0w  gen_alpha_students/burnout/overwhelm/F006
  [ 748/1000] book_0746 FAIL  1.6s  0w  gen_z_professionals/imposter_syndrome/comparison/F006
  [ 749/1000] book_0747 FAIL  1.6s  0w  corporate_managers/courage/shame/F006
  [ 750/1000] book_0750 FAIL  0.8s  0w  healthcare_rns/imposter_syndrome/comparison/F006
  [ 751/1000] book_0749 FAIL  1.6s  0w  millennial_women_professionals/courage/shame/F006
  [ 752/1000] book_0751 FAIL  0.8s  0w  healthcare_rns/financial_anxiety/spiral/F006
  [ 753/1000] book_0752 FAIL  1.8s  0w  working_parents/anxiety/shame/F006
  [ 754/1000] book_0754 FAIL  1.6s  0w  millennial_women_professionals/self_worth/comparison/F006
  [ 755/1000] book_0755 FAIL  1.6s  0w  millennial_women_professionals/grief/grief/F006
  [ 756/1000] book_0753 FAIL  1.8s  0w  millennial_women_professionals/anxiety/watcher/F006
  [ 757/1000] book_0757 FAIL  1.0s  0w  corporate_managers/social_anxiety/shame/F006
  [ 758/1000] book_0759 FAIL  1.0s  0w  first_responders/depression/grief/F006
  [ 759/1000] book_0756 FAIL  1.7s  0w  gen_x_sandwich/depression/grief/F006
  [ 760/1000] book_0758 FAIL  1.8s  0w  gen_alpha_students/boundaries/shame/F006
  [ 761/1000] book_0760 FAIL  0.9s  0w  working_parents/overthinking/spiral/F006
  [ 762/1000] book_0761 FAIL  1.5s  0w  millennial_women_professionals/financial_anxiety/overwhelm/F006
  [ 763/1000] book_0762 FAIL  1.6s  0w  gen_x_sandwich/compassion_fatigue/overwhelm/F006
  [ 764/1000] book_0764 FAIL  1.6s  0w  gen_x_sandwich/self_worth/comparison/F006
  [ 765/1000] book_0765 FAIL  1.1s  0w  entrepreneurs/social_anxiety/comparison/F006
  [ 766/1000] book_0766 FAIL  1.1s  0w  millennial_women_professionals/overthinking/spiral/F006
  [ 767/1000] book_0763 FAIL  3.2s  10680w  gen_alpha_students/anxiety/spiral/F006
  [ 768/1000] book_0767 FAIL  2.5s  0w  gen_z_professionals/sleep_anxiety/spiral/F006
  [ 769/1000] book_0768 FAIL  2.5s  0w  healthcare_rns/boundaries/comparison/F006
  [ 770/1000] book_0769 FAIL  2.5s  0w  millennial_women_professionals/depression/grief/F006
  [ 771/1000] book_0770 FAIL  2.5s  0w  healthcare_rns/courage/spiral/F006
  [ 772/1000] book_0771 FAIL  2.1s  0w  gen_alpha_students/self_worth/comparison/F006
  [ 773/1000] book_0772 FAIL  2.2s  0w  gen_x_sandwich/boundaries/false_alarm/F006
  [ 774/1000] book_0773 FAIL  2.4s  0w  tech_finance_burnout/courage/shame/F006
  [ 775/1000] book_0774 FAIL  3.4s  0w  millennial_women_professionals/sleep_anxiety/false_alarm/F006
  [ 776/1000] book_0777 FAIL  2.4s  0w  millennial_women_professionals/social_anxiety/false_alarm/F006
  [ 777/1000] book_0775 FAIL  3.8s  0w  healthcare_rns/depression/overwhelm/F006
  [ 778/1000] book_0776 FAIL  3.6s  0w  first_responders/financial_stress/shame/F006
  [ 779/1000] book_0778 FAIL  1.7s  0w  first_responders/overthinking/watcher/F006
  [ 780/1000] book_0781 FAIL  1.5s  0w  corporate_managers/burnout/overwhelm/F006
  [ 781/1000] book_0779 FAIL  3.8s  0w  entrepreneurs/boundaries/false_alarm/F006
  [ 782/1000] book_0782 FAIL  2.7s  0w  nyc_executives/boundaries/shame/F006
  [ 783/1000] book_0780 FAIL  3.7s  0w  gen_alpha_students/financial_stress/shame/F006
  [ 784/1000] book_0786 FAIL  1.1s  0w  gen_x_sandwich/social_anxiety/false_alarm/F006
  [ 785/1000] book_0783 FAIL  3.4s  0w  gen_z_professionals/financial_anxiety/shame/F006
  [ 786/1000] book_0784 FAIL  2.1s  0w  tech_finance_burnout/self_worth/comparison/F006
  [ 787/1000] book_0785 FAIL  2.1s  0w  gen_z_professionals/courage/spiral/F006
  [ 788/1000] book_0787 FAIL  2.4s  0w  millennial_women_professionals/self_worth/shame/F006
  [ 789/1000] book_0788 FAIL  2.3s  0w  gen_alpha_students/boundaries/comparison/F006
  [ 790/1000] book_0789 FAIL  2.2s  0w  healthcare_rns/compassion_fatigue/overwhelm/F006
  [ 791/1000] book_0790 FAIL  2.1s  0w  gen_x_sandwich/grief/grief/F006
  [ 792/1000] book_0793 FAIL  1.2s  0w  entrepreneurs/overthinking/watcher/F006
  [ 793/1000] book_0791 FAIL  1.9s  0w  healthcare_rns/courage/spiral/F006
  [ 794/1000] book_0792 FAIL  1.7s  0w  tech_finance_burnout/grief/grief/F006
  [ 795/1000] book_0794 FAIL  1.9s  0w  gen_z_professionals/sleep_anxiety/false_alarm/F006
  [ 796/1000] book_0797 FAIL  1.1s  0w  first_responders/sleep_anxiety/overwhelm/F006
  [ 797/1000] book_0795 FAIL  1.6s  0w  gen_x_sandwich/sleep_anxiety/spiral/F006
  [ 798/1000] book_0796 FAIL  1.7s  0w  working_parents/self_worth/shame/F006
  [ 799/1000] book_0798 FAIL  1.9s  0w  working_parents/financial_anxiety/overwhelm/F006
  [ 800/1000] book_0800 FAIL  1.3s  0w  first_responders/compassion_fatigue/grief/F006
  [ 801/1000] book_0799 FAIL  2.5s  0w  millennial_women_professionals/anxiety/overwhelm/F006
  [ 802/1000] book_0801 FAIL  2.4s  0w  working_parents/anxiety/comparison/F006
  [ 803/1000] book_0802 FAIL  2.2s  0w  gen_alpha_students/financial_anxiety/overwhelm/F006
  [ 804/1000] book_0803 FAIL  2.1s  0w  millennial_women_professionals/boundaries/false_alarm/F006
  [ 805/1000] book_0804 FAIL  1.8s  0w  gen_z_professionals/anxiety/false_alarm/F006
  [ 806/1000] book_0805 FAIL  1.9s  0w  gen_z_professionals/financial_anxiety/spiral/F006
  [ 807/1000] book_0806 FAIL  1.8s  0w  gen_z_professionals/courage/spiral/F006
  [ 808/1000] book_0808 FAIL  1.0s  0w  gen_z_professionals/overthinking/watcher/F006
  [ 809/1000] book_0807 FAIL  1.7s  0w  working_parents/compassion_fatigue/watcher/F006
  [ 810/1000] book_0809 FAIL  0.8s  0w  gen_z_professionals/burnout/overwhelm/F006
  [ 811/1000] book_0810 FAIL  1.4s  0w  tech_finance_burnout/somatic_healing/overwhelm/F006
  [ 812/1000] book_0811 FAIL  1.4s  0w  working_parents/compassion_fatigue/watcher/F006
  [ 813/1000] book_0812 FAIL  1.5s  0w  entrepreneurs/financial_stress/shame/F006
  [ 814/1000] book_0813 FAIL  1.5s  0w  working_parents/financial_anxiety/shame/F006
  [ 815/1000] book_0814 FAIL  0.8s  0w  healthcare_rns/imposter_syndrome/shame/F006
  [ 816/1000] book_0816 FAIL  0.9s  0w  corporate_managers/burnout/overwhelm/F006
  [ 817/1000] book_0815 FAIL  1.5s  0w  first_responders/anxiety/shame/F006
  [ 818/1000] book_0819 FAIL  0.9s  0w  first_responders/compassion_fatigue/overwhelm/F006
  [ 819/1000] book_0817 FAIL  1.6s  0w  gen_alpha_students/compassion_fatigue/overwhelm/F006
  [ 820/1000] book_0818 FAIL  1.7s  0w  tech_finance_burnout/sleep_anxiety/spiral/F006
  [ 821/1000] book_0820 FAIL  1.2s  0w  tech_finance_burnout/depression/grief/F006
  [ 822/1000] book_0821 FAIL  1.9s  0w  gen_alpha_students/compassion_fatigue/grief/F006
  [ 823/1000] book_0822 FAIL  1.7s  0w  corporate_managers/financial_anxiety/shame/F006
  [ 824/1000] book_0823 FAIL  1.6s  0w  corporate_managers/boundaries/shame/F006
  [ 825/1000] book_0824 FAIL  1.6s  0w  tech_finance_burnout/financial_stress/spiral/F006
  [ 826/1000] book_0826 FAIL  0.8s  0w  healthcare_rns/financial_anxiety/spiral/F006
  [ 827/1000] book_0825 FAIL  1.6s  0w  gen_alpha_students/grief/watcher/F006
  [ 828/1000] book_0827 FAIL  1.7s  0w  entrepreneurs/courage/spiral/F006
  [ 829/1000] book_0828 FAIL  2.1s  0w  healthcare_rns/anxiety/watcher/F006
  [ 830/1000] book_0829 FAIL  2.2s  0w  entrepreneurs/anxiety/comparison/F006
  [ 831/1000] book_0830 FAIL  2.1s  0w  gen_alpha_students/imposter_syndrome/shame/F006
  [ 832/1000] book_0831 FAIL  2.1s  0w  gen_alpha_students/financial_anxiety/shame/F006
  [ 833/1000] book_0832 FAIL  1.9s  0w  entrepreneurs/financial_stress/overwhelm/F006
  [ 834/1000] book_0835 FAIL  1.6s  0w  working_parents/social_anxiety/comparison/F006
  [ 835/1000] book_0833 FAIL  2.8s  0w  corporate_managers/anxiety/overwhelm/F006
  [ 836/1000] book_0834 FAIL  2.8s  0w  working_parents/anxiety/spiral/F006
  [ 837/1000] book_0836 FAIL  1.9s  0w  nyc_executives/self_worth/shame/F006
  [ 838/1000] book_0838 FAIL  1.3s  0w  corporate_managers/overthinking/spiral/F006
  [ 839/1000] book_0837 FAIL  2.3s  0w  corporate_managers/depression/overwhelm/F006
  [ 840/1000] book_0839 FAIL  2.3s  0w  gen_alpha_students/financial_stress/overwhelm/F006
  [ 841/1000] book_0840 FAIL  2.5s  0w  entrepreneurs/anxiety/overwhelm/F006
  [ 842/1000] book_0841 FAIL  2.1s  0w  gen_alpha_students/somatic_healing/watcher/F006
  [ 843/1000] book_0842 FAIL  2.3s  0w  gen_z_professionals/sleep_anxiety/overwhelm/F006
  [ 844/1000] book_0845 FAIL  1.4s  0w  gen_z_professionals/burnout/watcher/F006
  [ 845/1000] book_0843 FAIL  2.2s  0w  tech_finance_burnout/imposter_syndrome/comparison/F006
  [ 846/1000] book_0844 FAIL  2.3s  0w  millennial_women_professionals/anxiety/overwhelm/F006
  [ 847/1000] book_0846 FAIL  1.2s  0w  first_responders/grief/watcher/F006
  [ 848/1000] book_0847 FAIL  3.5s  0w  gen_alpha_students/financial_anxiety/shame/F006
  [ 849/1000] book_0848 FAIL  3.5s  0w  gen_x_sandwich/grief/grief/F006
  [ 850/1000] book_0849 FAIL  4.0s  0w  gen_alpha_students/depression/overwhelm/F006
  [ 851/1000] book_0850 FAIL  4.0s  0w  entrepreneurs/depression/grief/F006
  [ 852/1000] book_0851 FAIL  2.3s  0w  educators/anxiety/overwhelm/F006
  [ 853/1000] book_0854 FAIL  1.6s  0w  gen_x_sandwich/overthinking/spiral/F006
  [ 854/1000] book_0852 FAIL  2.8s  0w  healthcare_rns/boundaries/false_alarm/F006
  [ 855/1000] book_0853 FAIL  2.0s  0w  healthcare_rns/financial_stress/overwhelm/F006
  [ 856/1000] book_0855 FAIL  1.9s  0w  tech_finance_burnout/financial_anxiety/overwhelm/F006
  [ 857/1000] book_0856 FAIL  2.1s  0w  millennial_women_professionals/boundaries/comparison/F006
  [ 858/1000] book_0857 FAIL  2.2s  0w  gen_x_sandwich/imposter_syndrome/comparison/F006
  [ 859/1000] book_0858 FAIL  2.4s  0w  gen_z_professionals/anxiety/grief/F006
  [ 860/1000] book_0859 FAIL  1.3s  0w  corporate_managers/burnout/watcher/F006
  [ 861/1000] book_0860 FAIL  1.3s  0w  tech_finance_burnout/overthinking/watcher/F006
  [ 862/1000] book_0863 FAIL  1.4s  0w  working_parents/burnout/grief/F006
  [ 863/1000] book_0861 FAIL  2.2s  0w  first_responders/financial_anxiety/overwhelm/F006
  [ 864/1000] book_0862 FAIL  2.4s  0w  working_parents/boundaries/shame/F006
  [ 865/1000] book_0864 FAIL  2.8s  0w  entrepreneurs/anxiety/false_alarm/F006
  [ 866/1000] book_0865 FAIL  2.5s  0w  entrepreneurs/depression/overwhelm/F006
