persona	topic	duration	engine	buildability	chapter_count	count_invariant_cohesion	repetition_severity	rep_score	cohesion_issues
gen_x_sandwich	overthinking	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	self_worth	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	self_worth	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	self_worth	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	self_worth	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	self_worth	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	self_worth	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	self_worth	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	sleep_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	sleep_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	sleep_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	sleep_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	sleep_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	sleep_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	sleep_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	social_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	social_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	social_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	social_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	social_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	social_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	social_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	somatic_healing	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	somatic_healing	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	somatic_healing	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_x_sandwich	somatic_healing	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	somatic_healing	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	somatic_healing	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_x_sandwich	somatic_healing	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	boundaries	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	boundaries	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	boundaries	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	boundaries	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	boundaries	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	boundaries	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	boundaries	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	burnout	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	burnout	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	burnout	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	burnout	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	burnout	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	burnout	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	burnout	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	compassion_fatigue	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	compassion_fatigue	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	compassion_fatigue	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	compassion_fatigue	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	compassion_fatigue	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	compassion_fatigue	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	compassion_fatigue	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	courage	deep_book_4h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
gen_z_professionals	courage	deep_book_6h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
gen_z_professionals	courage	extended_book_2h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
gen_z_professionals	courage	micro_book_15	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	courage	micro_book_20	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	courage	short_book_30	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	courage	standard_book	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
gen_z_professionals	depression	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	depression	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	depression	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	depression	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	depression	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	depression	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	depression	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	financial_anxiety	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	financial_anxiety	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	financial_anxiety	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	financial_anxiety	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	financial_anxiety	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	financial_anxiety	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	financial_anxiety	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	financial_stress	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	financial_stress	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	financial_stress	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	financial_stress	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	financial_stress	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	financial_stress	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	financial_stress	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	grief	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	grief	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	grief	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	grief	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	grief	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	grief	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	grief	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
gen_z_professionals	imposter_syndrome	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	imposter_syndrome	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	imposter_syndrome	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	imposter_syndrome	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	imposter_syndrome	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	imposter_syndrome	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	imposter_syndrome	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	overthinking	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	overthinking	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	overthinking	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	overthinking	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	overthinking	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	overthinking	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	overthinking	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	self_worth	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	self_worth	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	self_worth	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	self_worth	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	self_worth	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	self_worth	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	self_worth	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	sleep_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	sleep_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	sleep_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	sleep_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	sleep_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	sleep_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	sleep_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	social_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	social_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	social_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	social_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	social_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	social_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	social_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	somatic_healing	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	somatic_healing	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	somatic_healing	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_professionals	somatic_healing	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	somatic_healing	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	somatic_healing	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
gen_z_professionals	somatic_healing	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
gen_z_student	anxiety	deep_book_4h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	anxiety	deep_book_6h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	anxiety	extended_book_2h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	anxiety	micro_book_15	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	anxiety	micro_book_20	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	anxiety	short_book_30	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	anxiety	standard_book	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	burnout	deep_book_4h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	burnout	deep_book_6h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	burnout	extended_book_2h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	burnout	micro_book_15	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	burnout	micro_book_20	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	burnout	short_book_30	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	burnout	standard_book	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	imposter_syndrome	deep_book_4h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	imposter_syndrome	deep_book_6h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	imposter_syndrome	extended_book_2h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	imposter_syndrome	micro_book_15	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	imposter_syndrome	micro_book_20	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	imposter_syndrome	short_book_30	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	imposter_syndrome	standard_book	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	overthinking	deep_book_4h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	overthinking	deep_book_6h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	overthinking	extended_book_2h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	overthinking	micro_book_15	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	overthinking	micro_book_20	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	overthinking	short_book_30	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	overthinking	standard_book	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	sleep_anxiety	deep_book_4h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	sleep_anxiety	deep_book_6h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	sleep_anxiety	extended_book_2h	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
gen_z_student	sleep_anxiety	micro_book_15	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	sleep_anxiety	micro_book_20	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	sleep_anxiety	short_book_30	comparison	PLANNABLE	6	PASS	MEDIUM	0.12	
gen_z_student	sleep_anxiety	standard_book	comparison	PLANNABLE	6	PASS	MEDIUM	0.185	
healthcare_rns	anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	boundaries	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	boundaries	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	boundaries	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	boundaries	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	boundaries	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	boundaries	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	boundaries	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	burnout	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	burnout	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	burnout	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	burnout	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	burnout	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	burnout	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	burnout	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	compassion_fatigue	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	compassion_fatigue	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	compassion_fatigue	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	compassion_fatigue	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	compassion_fatigue	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	compassion_fatigue	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	compassion_fatigue	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	courage	deep_book_4h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
healthcare_rns	courage	deep_book_6h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
healthcare_rns	courage	extended_book_2h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
healthcare_rns	courage	micro_book_15	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	courage	micro_book_20	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	courage	short_book_30	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	courage	standard_book	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
healthcare_rns	depression	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	depression	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	depression	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	depression	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	depression	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	depression	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	depression	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	financial_anxiety	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	financial_anxiety	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	financial_anxiety	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	financial_anxiety	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	financial_anxiety	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	financial_anxiety	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	financial_anxiety	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	financial_stress	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	financial_stress	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	financial_stress	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	financial_stress	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	financial_stress	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	financial_stress	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	financial_stress	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	grief	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	grief	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	grief	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	grief	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	grief	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	grief	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	grief	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
healthcare_rns	imposter_syndrome	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	imposter_syndrome	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	imposter_syndrome	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	imposter_syndrome	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	imposter_syndrome	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	imposter_syndrome	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	imposter_syndrome	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	overthinking	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	overthinking	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	overthinking	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	overthinking	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	overthinking	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	overthinking	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	overthinking	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	self_worth	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	self_worth	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	self_worth	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	self_worth	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	self_worth	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	self_worth	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	self_worth	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	sleep_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	sleep_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	sleep_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	sleep_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	sleep_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	sleep_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	sleep_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	social_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	social_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	social_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	social_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	social_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	social_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	social_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	somatic_healing	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	somatic_healing	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
